fecha_factura,trimestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,responsable_comercial,comentario,archivo_origen,Mes
2025-11-06,3,C016,300102,39,8.97,8.97,284830,Juan Sebastián León,OK,N/A,2025-11
2025-11-06,3,C002,110112,102,10.2,10.2,520810,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C002,900102,61,4.88,4.88,451530,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C016,120101,58,14.5,14.5,436930,Juan Sebastián León,OK,N/A,2025-11
2025-11-06,3,C001,110110,50,18.0,18.0,1259470,Laura Mejía,OK,N/A,2025-11
2025-11-06,3,C001,130101,127,19.05,19.05,538820,Daniel Rojas,OK,N/A,2025-11
2025-11-06,3,C002,120104,62,12.4,12.4,371080,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C003,110102,44,6.6,6.6,488450,Nicolás Pardo,OK,N/A,2025-11
2025-11-06,3,C002,120101,98,24.5,24.5,757610,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C003,190102,9,4.5,4.5,206970,Nicolás Pardo,OK,N/A,2025-11
2025-11-06,3,C002,110103,61,9.15,9.15,672630,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C014,110115,36,9.0,9.0,671340,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C001,190101,6,2.4,2.4,116770,Daniel Rojas,OK,N/A,2025-11
2025-11-06,3,C014,110106,44,5.5,5.5,431980,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C002,190103,5,3.0,3.0,155760,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C001,120101,182,45.5,45.5,1392710,Daniel Rojas,REVISAR,N/A,2025-11
2025-11-06,3,C003,300102,46,10.58,10.58,335480,Nicolás Pardo,OK,N/A,2025-11
2025-11-06,3,C003,120103,64,12.8,12.8,479210,Nicolás Pardo,OK,N/A,2025-11
2025-11-06,3,C016,900103,54,4.32,4.32,445080,Juan Sebastián León,OK,N/A,2025-11
2025-11-06,3,C014,110112,82,8.2,8.2,427660,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C002,110113,60,15.0,15.0,716010,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C001,110115,70,17.5,17.5,1348940,Laura Mejía,OK,N/A,2025-11
2025-11-06,3,C014,110104,56,8.4,8.4,614750,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C016,900102,49,3.92,3.92,362020,Juan Sebastián León,OK,N/A,2025-11
2025-11-06,3,C001,110102,85,12.75,12.75,931310,Laura Mejía,OK,N/A,2025-11
2025-11-06,3,C014,190103,4,2.4,2.4,124450,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C001,190103,7,4.2,4.2,223190,Daniel Rojas,OK,N/A,2025-11
2025-11-07,3,C017,300102,2,0.46,0.46,14610,Laura Mejía,OK,N/A,2025-11
2025-11-07,3,C006,300102,55,12.65,12.65,372910,Nicolás Pardo,OK,N/A,2025-11
2025-11-07,3,C004,300102,92,21.16,21.16,645700,Daniel Rojas,REVISAR,N/A,2025-11
2025-11-07,3,C004,120104,129,25.8,25.8,739690,Laura Mejía,OK,N/A,2025-11
2025-11-07,3,C005,120103,108,21.6,21.6,776320,Sara Vélez,OK,N/A,2025-11
2025-11-07,3,C005,300101,97,22.31,22.31,623210,Sara Vélez,REVISAR,N/A,2025-11
2025-11-07,3,C006,120104,70,14.0,14.0,416170,Nicolás Pardo,OK,N/A,2025-11
2025-11-07,3,C004,120101,219,54.75,54.75,1629420,Laura Mejía,OK,N/A,2025-11
2025-11-07,3,C017,190101,1,0.4,0.4,19780,Laura Mejía,OK,N/A,2025-11
2025-11-07,3,C017,110108,4,0.6,0.6,48520,Daniel Rojas,OK,N/A,2025-11
2025-11-07,3,C004,130104,163,24.45,24.45,702700,Daniel Rojas,OK,N/A,2025-11
2025-11-07,3,C006,120103,83,16.6,16.6,605270,Nicolás Pardo,REVISAR,N/A,2025-11
2025-11-07,3,C004,110112,161,16.1,16.1,804470,Daniel Rojas,REVISAR,N/A,2025-11
2025-11-07,3,C017,900102,3,0.24,0.24,22830,Daniel Rojas,OK,N/A,2025-11
2025-11-07,3,C018,130103,135,38.88,38.88,804810,María Paz Torres,OK,N/A,2025-11
2025-11-07,3,C018,120103,114,22.8,22.8,821010,María Paz Torres,OK,N/A,2025-11
2025-11-07,3,C018,130104,151,22.65,22.65,662370,María Paz Torres,OK,N/A,2025-11
2025-11-07,3,C018,110113,84,21.0,21.0,965670,María Paz Torres,OK,N/A,2025-11
2025-11-07,3,C006,110112,102,10.2,10.2,504810,Nicolás Pardo,OK,N/A,2025-11
2025-11-07,3,C018,120104,98,19.6,19.6,577000,María Paz Torres,OK,N/A,2025-11
2025-11-07,3,C006,130104,109,16.35,16.35,473280,Nicolás Pardo,OK,N/A,2025-11
2025-11-08,3,C015,110112,23,2.3,2.3,122890,Nicolás Pardo,OK,N/A,2025-11
2025-11-08,3,C015,120101,26,6.5,6.5,198830,Nicolás Pardo,OK,N/A,2025-11
2025-11-08,3,C015,900102,11,0.88,0.88,81950,Nicolás Pardo,OK,N/A,2025-11
2025-11-08,3,C015,300102,13,2.99,2.99,95180,Nicolás Pardo,OK,N/A,2025-11
2025-11-08,3,C015,300101,12,2.76,2.76,82200,Nicolás Pardo,OK,N/A,2025-11
2025-11-08,3,C015,110113,12,3.0,3.0,142280,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C003,130101,100,15.0,15.0,432010,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C017,130101,4,0.6,0.6,17690,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C017,110108,3,0.45,0.45,35410,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C002,110115,52,13.0,13.0,968830,Sara Vélez,OK,N/A,2025-11
2025-11-10,3,C003,190101,3,1.2,1.2,59370,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C017,120103,4,0.8,0.8,31360,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C014,190102,5,2.5,2.5,115510,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C001,110113,87,21.75,21.75,1023280,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C001,110106,74,9.25,9.25,723290,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C016,900104,43,3.44,3.44,301320,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C003,190103,6,3.6,3.6,187680,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C014,190101,7,2.8,2.8,137330,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C017,110112,7,0.7,0.7,37580,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C001,120104,92,18.4,18.4,550390,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C014,900101,78,6.24,6.24,582800,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C017,120101,8,2.0,2.0,62390,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C003,110112,124,12.4,12.4,649870,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C014,120101,136,34.0,34.0,1032160,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C017,110113,5,1.25,1.25,59510,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C014,130101,103,15.45,15.45,450170,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C016,110101,41,6.15,6.15,446830,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C002,120103,78,15.6,15.6,589840,Sara Vélez,OK,N/A,2025-11
2025-11-10,3,C003,190102,6,3.0,3.0,137260,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C001,190103,6,3.6,3.6,186920,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C014,110113,58,14.5,14.5,682150,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C001,190101,7,2.8,2.8,138040,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C014,120104,74,14.8,14.8,441080,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C002,190102,10,5.0,5.0,231530,Sara Vélez,OK,N/A,2025-11
2025-11-10,3,C016,190101,5,2.0,2.0,99330,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C001,190102,10,5.0,5.0,228630,Laura Mejía,OK,N/A,2025-11
2025-11-10,3,C016,190102,8,4.0,4.0,184160,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C002,190101,6,2.4,2.4,115640,Sara Vélez,OK,N/A,2025-11
2025-11-10,3,C003,900103,61,4.88,4.88,494030,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C003,900104,71,5.68,5.68,504680,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C016,190103,5,3.0,3.0,156200,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C016,130103,72,20.736,20.74,453030,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C014,190103,4,2.4,2.4,123530,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C003,120101,86,21.5,21.5,641200,Nicolás Pardo,OK,N/A,2025-11
2025-11-10,3,C002,900101,57,4.56,4.56,434790,Sara Vélez,OK,N/A,2025-11
2025-11-10,3,C016,130101,95,14.25,14.25,402230,Juan Sebastián León,OK,N/A,2025-11
2025-11-10,3,C014,110102,57,8.55,8.55,631540,María Paz Torres,OK,N/A,2025-11
2025-11-10,3,C001,110104,97,14.55,14.55,1084920,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C017,190101,1,0.4,0.4,19790,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C001,300102,78,17.94,17.94,551570,Daniel Rojas,OK,N/A,2025-11
2025-11-10,3,C016,110115,38,9.5,9.5,712140,Juan Sebastián León,OK,N/A,2025-11
2025-11-11,3,C007,130102,218,218.0,218.0,3992430,Daniel Rojas,OK,N/A,2025-11
2025-11-11,3,C005,110113,108,27.0,27.0,1221250,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C007,900106,57,57.0,57.0,4936690,Daniel Rojas,OK,N/A,2025-11
2025-11-11,3,C007,110116,101,101.0,101.0,6091830,Daniel Rojas,OK,N/A,2025-11
2025-11-11,3,C008,110111,65,65.0,65.0,3847630,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C009,130102,174,174.0,174.0,3263080,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C009,300103,127,127.0,127.0,3603770,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C007,110111,89,89.0,89.0,5353890,Laura Mejía,OK,N/A,2025-11
2025-11-11,3,C009,110111,68,68.0,68.0,3993200,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C018,130101,292,43.8,43.8,1215780,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C007,130104,97,14.55,14.55,398240,Laura Mejía,OK,N/A,2025-11
2025-11-11,3,C006,120101,127,31.75,31.75,939900,Nicolás Pardo,OK,N/A,2025-11
2025-11-11,3,C009,300104,138,138.0,138.0,3931830,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C007,300103,176,176.0,176.0,5145630,Laura Mejía,OK,N/A,2025-11
2025-11-11,3,C006,300101,59,13.57,13.57,387360,Nicolás Pardo,OK,N/A,2025-11
2025-11-11,3,C008,900106,43,43.0,43.0,3806260,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C018,300102,92,21.16,21.16,643990,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C007,300104,209,209.0,209.0,6094350,Daniel Rojas,REVISAR,N/A,2025-11
2025-11-11,3,C009,900106,42,42.0,42.0,3796370,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C004,120103,120,24.0,24.0,865320,Laura Mejía,OK,N/A,2025-11
2025-11-11,3,C007,900105,45,45.0,45.0,4059630,Daniel Rojas,OK,N/A,2025-11
2025-11-11,3,C009,110116,71,71.0,71.0,4372800,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C008,900105,42,42.0,42.0,3629150,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C005,110112,118,11.8,11.8,594490,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C008,300104,124,124.0,124.0,3438580,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C004,110113,129,32.25,32.25,1474350,Laura Mejía,OK,N/A,2025-11
2025-11-11,3,C008,110116,65,65.0,65.0,3796050,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C005,130104,155,23.25,23.25,673970,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C018,300101,119,27.37,27.37,776120,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C009,120102,175,175.0,175.0,4735010,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C009,130104,51,7.65,7.65,205750,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C008,130104,82,12.3,12.3,345110,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C008,120102,156,156.0,156.0,4444460,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C004,300101,100,23.0,23.0,645450,Daniel Rojas,OK,N/A,2025-11
2025-11-11,3,C005,130103,192,55.296,55.3,1159780,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C006,130101,222,33.3,33.3,914220,Nicolás Pardo,OK,N/A,2025-11
2025-11-11,3,C008,300103,141,141.0,141.0,4070090,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C007,120102,215,215.0,215.0,6097360,Daniel Rojas,OK,N/A,2025-11
2025-11-11,3,C008,130102,173,173.0,173.0,3293710,Sara Vélez,OK,N/A,2025-11
2025-11-11,3,C009,900105,48,N/A,48.0,4285870,María Paz Torres,OK,N/A,2025-11
2025-11-11,3,C004,900102,106,8.48,8.48,740700,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C017,300102,2,0.46,0.46,14620,Laura Mejía,REVISAR,N/A,2025-11
2025-11-12,3,C012,190101,3,1.2,1.2,60900,Daniel Rojas,OK,N/A,2025-11
2025-11-12,3,C013,110109,19,2.85,2.85,233620,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C012,110106,21,2.625,2.62,214360,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C013,900101,16,1.28,1.28,125440,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C017,300101,3,0.69,0.69,20700,Daniel Rojas,OK,N/A,2025-11
2025-11-12,3,C012,190102,3,1.5,1.5,70050,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C013,110114,11,2.75,2.75,210290,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C017,900103,5,0.4,0.4,41920,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C013,900103,9,0.72,0.72,76770,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C012,110105,14,2.1,2.1,156380,Daniel Rojas,OK,N/A,2025-11
2025-11-12,3,C012,900104,28,2.24,2.24,201450,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C017,900101,3,0.24,0.24,23530,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C013,900102,26,2.08,2.08,195080,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C017,130101,3,0.45,0.45,13040,Daniel Rojas,OK,N/A,2025-11
2025-11-12,3,C013,190101,1,0.4,0.4,19880,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C013,190102,1,0.5,0.5,23920,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C015,130101,17,2.55,2.55,72510,Nicolás Pardo,OK,N/A,2025-11
2025-11-12,3,C012,900103,12,0.96,0.96,101890,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C017,190101,1,0.4,0.4,19530,Daniel Rojas,REVISAR,N/A,2025-11
2025-11-12,3,C013,190103,2,1.2,1.2,65020,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C012,110108,20,3.0,3.0,241740,Daniel Rojas,OK,N/A,2025-11
2025-11-12,3,C012,900101,30,2.4,2.4,237570,Daniel Rojas,OK,N/A,2025-11
2025-11-12,3,C017,110112,4,0.4,0.4,20880,Laura Mejía,OK,N/A,2025-11
2025-11-12,3,C013,110106,13,1.625,1.62,129330,María Paz Torres,OK,N/A,2025-11
2025-11-12,3,C012,110109,13,1.95,1.95,155820,Daniel Rojas,OK,N/A,2025-11
2025-11-13,3,C014,110114,51,12.75,12.75,954860,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C016,120104,52,10.4,10.4,312180,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C014,900104,66,5.28,5.28,453420,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C016,110110,19,6.84,6.84,492970,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C002,190103,7,4.2,4.2,219360,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C001,190103,7,4.2,4.2,221710,Daniel Rojas,OK,N/A,2025-11
2025-11-13,3,C003,120104,54,10.8,10.8,326360,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C002,110102,62,9.3,9.3,673630,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C016,300101,51,11.73,11.73,346060,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C014,110107,43,5.375,5.38,415450,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C016,110114,45,11.25,11.25,839260,Juan Sebastián León,REVISAR,N/A,2025-11
2025-11-13,3,C001,900101,71,5.68,5.68,530010,Laura Mejía,OK,N/A,2025-11
2025-11-13,3,C014,110110,24,8.64,8.64,615330,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C002,110103,50,7.5,7.5,540030,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C016,110112,82,8.2,8.2,423860,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C002,110114,45,11.25,11.25,812820,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C001,110101,70,10.5,10.5,763780,Daniel Rojas,OK,N/A,2025-11
2025-11-13,3,C001,120103,87,17.4,17.4,652990,Daniel Rojas,OK,N/A,2025-11
2025-11-13,3,C014,190103,5,3.0,3.0,157810,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C001,110105,74,11.1,11.1,801750,Laura Mejía,REVISAR,N/A,2025-11
2025-11-13,3,C002,110101,50,7.5,7.5,542250,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C016,190101,4,1.6,1.6,78090,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C001,110107,64,8.0,8.0,638220,Daniel Rojas,OK,N/A,2025-11
2025-11-13,3,C014,110103,55,8.25,8.25,596310,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C003,110115,43,10.75,10.75,805540,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C003,190101,3,1.2,1.2,58910,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C014,130103,85,24.48,24.48,536700,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C003,110103,55,8.25,8.25,594020,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C014,120103,78,15.6,15.6,604230,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C016,110113,36,9.0,9.0,420410,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C016,110102,45,6.75,6.75,489660,Juan Sebastián León,OK,N/A,2025-11
2025-11-13,3,C003,190103,4,2.4,2.4,126380,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C002,900104,64,5.12,5.12,440840,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C002,300102,57,13.11,13.11,407790,Sara Vélez,OK,N/A,2025-11
2025-11-13,3,C001,130103,123,35.424,35.42,751220,Laura Mejía,OK,N/A,2025-11
2025-11-13,3,C001,900103,90,7.2,7.2,727760,Daniel Rojas,OK,N/A,2025-11
2025-11-13,3,C001,110103,80,12.0,12.0,872470,Laura Mejía,OK,N/A,2025-11
2025-11-13,3,C003,130103,80,23.04,23.04,498070,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C002,130101,87,13.05,13.05,368780,Sara Vélez,REVISAR,N/A,2025-11
2025-11-13,3,C014,110105,43,6.45,6.45,476950,María Paz Torres,OK,N/A,2025-11
2025-11-13,3,C003,110110,30,10.8,10.8,769770,Nicolás Pardo,OK,N/A,2025-11
2025-11-13,3,C014,110101,51,7.65,7.65,553970,María Paz Torres,OK,N/A,2025-11
2025-11-14,3,C018,110112,120,12.0,12.0,594220,María Paz Torres,OK,N/A,2025-11
2025-11-14,3,C006,130104,81,12.15,12.15,348450,Nicolás Pardo,OK,N/A,2025-11
2025-11-14,3,C005,120101,186,46.5,46.5,1332870,Sara Vélez,OK,N/A,2025-11
2025-11-14,3,C006,900102,60,4.8,4.8,427780,Nicolás Pardo,OK,N/A,2025-11
2025-11-14,3,C017,300101,3,0.69,0.69,21120,Laura Mejía,OK,N/A,2025-11
2025-11-14,3,C005,120104,98,19.6,19.6,579760,Sara Vélez,REVISAR,N/A,2025-11
2025-11-14,3,C004,120101,163,40.75,40.75,1173710,Daniel Rojas,OK,N/A,2025-11
2025-11-14,3,C005,130101,323,48.45,48.45,1311260,Sara Vélez,OK,N/A,2025-11
2025-11-14,3,C006,110113,57,14.25,14.25,645410,Nicolás Pardo,OK,N/A,2025-11
2025-11-14,3,C006,300102,58,13.34,13.34,400440,Nicolás Pardo,OK,N/A,2025-11
2025-11-14,3,C004,130101,378,56.7,56.7,1564700,Laura Mejía,OK,N/A,2025-11
2025-11-14,3,C018,900102,85,6.8,6.8,598340,María Paz Torres,OK,N/A,2025-11
2025-11-14,3,C017,900102,3,0.24,0.24,22690,Laura Mejía,OK,N/A,2025-11
2025-11-14,3,C006,130103,113,32.544,32.54,663790,Nicolás Pardo,OK,N/A,2025-11
2025-11-14,3,C017,130101,3,0.45,0.45,13210,Daniel Rojas,OK,N/A,2025-11
2025-11-14,3,C018,120101,144,36.0,36.0,1061880,María Paz Torres,OK,N/A,2025-11
2025-11-14,3,C005,300102,86,N/A,19.78,598220,Sara Vélez,OK,N/A,2025-11
2025-11-14,3,C004,130103,233,67.104,67.1,1403320,Daniel Rojas,OK,N/A,2025-11
2025-11-14,3,C017,110108,4,0.6,0.6,48230,Laura Mejía,OK,N/A,2025-11
2025-11-14,3,C005,900102,94,7.52,7.52,679620,Sara Vélez,OK,N/A,2025-11
2025-11-15,3,C015,900101,10,0.8,0.8,77710,Nicolás Pardo,OK,N/A,2025-11
2025-11-15,3,C015,120101,21,5.25,5.25,162930,Nicolás Pardo,OK,N/A,2025-11
2025-11-15,3,C015,120103,15,3.0,3.0,114390,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C014,190103,5,3.0,3.0,159600,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C003,300102,54,N/A,12.42,386610,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C014,110106,43,5.375,5.38,417420,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C003,300101,55,12.65,12.65,375180,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C003,190102,8,4.0,4.0,182080,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C014,190101,6,2.4,2.4,116580,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C014,300101,70,16.1,16.1,477850,María Paz Torres,REVISAR,N/A,2025-11
2025-11-17,3,C001,190103,5,3.0,3.0,154750,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C014,900102,53,4.24,4.24,385870,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C003,900101,57,4.56,4.56,429460,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C001,300101,95,21.85,21.85,657150,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C014,190102,4,2.0,2.0,92040,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C003,900102,75,6.0,6.0,555470,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C014,300102,65,14.95,14.95,464370,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C014,110115,50,12.5,12.5,952230,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C003,190101,4,N/A,1.6,78120,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C001,110112,189,18.9,18.9,982290,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C014,110104,61,9.15,9.15,674470,María Paz Torres,OK,N/A,2025-11
2025-11-17,3,C001,110114,81,20.25,20.25,1511230,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C016,190103,7,4.2,4.2,217750,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C003,110102,48,7.2,7.2,533570,Nicolás Pardo,OK,N/A,2025-11
2025-11-17,3,C001,900104,102,8.16,8.16,728020,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C002,900103,51,4.08,4.08,419370,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C002,900102,55,4.4,4.4,414580,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C016,130103,54,15.552,15.55,328810,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C001,110115,80,20.0,20.0,1484520,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C001,190101,9,3.6,3.6,172230,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C016,190102,8,4.0,4.0,184820,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C001,120101,174,43.5,43.5,1322830,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C016,300102,44,10.12,10.12,317780,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C016,900101,49,3.92,3.92,365480,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C002,300101,73,16.79,16.79,494900,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C016,900102,45,3.6,3.6,329360,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C016,900103,48,3.84,3.84,390760,Juan Sebastián León,OK,N/A,2025-11
2025-11-17,3,C002,190103,5,3.0,3.0,154690,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C002,190102,10,5.0,5.0,225620,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C002,190101,6,2.4,2.4,117080,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C017,300102,3,0.69,0.69,22240,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C002,110113,53,13.25,13.25,619290,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C017,300101,3,N/A,0.69,20860,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C001,130101,119,17.85,17.85,514000,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C017,190101,1,0.4,0.4,19950,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C002,120101,92,23.0,23.0,711980,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C001,190102,14,7.0,7.0,317270,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C017,120103,4,0.8,0.8,30740,Daniel Rojas,OK,N/A,2025-11
2025-11-17,3,C002,110110,25,9.0,9.0,626880,Sara Vélez,REVISAR,N/A,2025-11
2025-11-17,3,C017,120101,4,1.0,1.0,31290,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C002,120104,71,14.2,14.2,432690,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C017,110113,4,1.0,1.0,48740,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C017,110112,4,0.4,0.4,21570,Laura Mejía,OK,N/A,2025-11
2025-11-17,3,C002,130103,109,31.392,31.39,677080,Sara Vélez,OK,N/A,2025-11
2025-11-17,3,C001,110102,88,13.2,13.2,964010,Laura Mejía,OK,N/A,2025-11
