fecha_factura,semestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,archivo_origen,Mes
2025-10-26,2,C014,110114,2,0.5,0.5,49710,POS_SHARE_H2,2025-10
2025-10-27,2,C014,110114,2,0.5,0.5,48750,POS_SHARE_H2,2025-10
2025-10-28,2,C014,110114,2,0.5,0.5,49550,POS_SHARE_H2,2025-10
2025-10-29,2,C014,110114,6,1.5,1.5,144490,POS_SHARE_H2,2025-10
2025-10-30,2,C014,110114,2,0.5,0.5,48180,POS_SHARE_H2,2025-10
2025-10-31,2,C014,110114,5,1.25,1.25,119790,POS_SHARE_H2,2025-10
2025-11-01,2,C014,110114,5,1.25,1.25,123610,POS_SHARE_H2,2025-11
2025-11-02,2,C014,110114,4,1.0,1.0,97380,POS_SHARE_H2,2025-11
2025-11-03,2,C014,110114,4,1.0,1.0,97410,POS_SHARE_H2,2025-11
2025-11-04,2,C014,110114,2,0.5,0.5,47980,POS_SHARE_H2,2025-11
2025-11-05,2,C014,110114,3,0.75,0.75,71740,POS_SHARE_H2,2025-11
2025-11-06,2,C014,110114,10,2.5,2.5,240580,POS_SHARE_H2,2025-11
2025-11-07,2,C014,110114,7,1.75,1.75,172490,POS_SHARE_H2,2025-11
2025-11-08,2,C014,110114,6,1.5,1.5,145340,POS_SHARE_H2,2025-11
2025-11-09,2,C014,110114,5,1.25,1.25,119350,POS_SHARE_H2,2025-11
2025-11-10,2,C014,110114,10,2.5,2.5,242520,POS_SHARE_H2,2025-11
2025-11-11,2,C014,110114,2,0.5,0.5,48550,POS_SHARE_H2,2025-11
2025-11-12,2,C014,110114,2,0.5,0.5,48510,POS_SHARE_H2,2025-11
2025-11-13,2,C014,110114,4,1.0,1.0,95250,POS_SHARE_H2,2025-11
2025-11-14,2,C014,110114,11,2.75,2.75,268770,POS_SHARE_H2,2025-11
2025-11-15,2,C014,110114,3,0.75,0.75,72130,POS_SHARE_H2,2025-11
2025-11-16,2,C014,110114,3,0.75,0.75,74120,POS_SHARE_H2,2025-11
2025-11-17,2,C014,110114,3,0.75,0.75,73620,POS_SHARE_H2,2025-11
2025-11-18,2,C014,110114,7,1.75,1.75,168140,POS_SHARE_H2,2025-11
2025-11-19,2,C014,110114,4,1.0,1.0,98460,POS_SHARE_H2,2025-11
2025-11-20,2,C014,110114,6,1.5,1.5,143370,POS_SHARE_H2,2025-11
2025-11-21,2,C014,110114,10,2.5,2.5,244890,POS_SHARE_H2,2025-11
2025-11-22,2,C014,110114,6,1.5,1.5,144890,POS_SHARE_H2,2025-11
2025-11-23,2,C014,110114,2,0.5,0.5,49190,POS_SHARE_H2,2025-11
2025-11-24,2,C014,110114,4,1.0,1.0,98020,POS_SHARE_H2,2025-11
2025-11-25,2,C014,110114,5,1.25,1.25,120720,POS_SHARE_H2,2025-11
2025-11-26,2,C014,110114,6,1.5,1.5,146590,POS_SHARE_H2,2025-11
2025-11-27,2,C014,110114,6,1.5,1.5,145580,POS_SHARE_H2,2025-11
2025-11-28,2,C014,110114,4,N/A,1.0,97210,POS_SHARE_H2,2025-11
2025-11-29,2,C014,110114,4,1.0,1.0,98260,POS_SHARE_H2,2025-11
2025-11-30,2,C014,110114,4,1.0,1.0,95930,POS_SHARE_H2,2025-11
2025-12-01,2,C014,110114,6,1.5,1.5,149620,POS_SHARE_H2,2025-12
2025-12-02,2,C014,110114,8,2.0,2.0,197250,POS_SHARE_H2,2025-12
2025-12-03,2,C014,110114,3,0.75,0.75,72980,POS_SHARE_H2,2025-12
2025-12-04,2,C014,110114,6,1.5,1.5,148070,POS_SHARE_H2,2025-12
2025-12-05,2,C014,110114,9,2.25,2.25,218840,POS_SHARE_H2,2025-12
2025-12-06,2,C014,110114,4,1.0,1.0,96350,POS_SHARE_H2,2025-12
2025-12-07,2,C014,110114,2,0.5,0.5,49190,POS_SHARE_H2,2025-12
2025-12-08,2,C014,110114,5,1.25,1.25,123730,POS_SHARE_H2,2025-12
2025-12-09,2,C014,110114,4,1.0,1.0,98190,POS_SHARE_H2,2025-12
2025-12-10,2,C014,110114,4,1.0,1.0,99590,POS_SHARE_H2,2025-12
2025-12-11,2,C014,110114,10,2.5,2.5,245830,POS_SHARE_H2,2025-12
2025-12-12,2,C014,110114,3,0.75,0.75,74040,POS_SHARE_H2,2025-12
2025-12-13,2,C014,110114,4,1.0,1.0,97870,POS_SHARE_H2,2025-12
2025-12-14,2,C014,110114,4,1.0,1.0,96640,POS_SHARE_H2,2025-12
2025-12-15,2,C014,110114,2,0.5,0.5,49690,POS_SHARE_H2,2025-12
2025-12-16,2,C014,110114,5,1.25,1.25,124950,POS_SHARE_H2,2025-12
2025-12-17,2,C014,110114,5,1.25,1.25,124350,POS_SHARE_H2,2025-12
2025-12-18,2,C014,110114,4,1.0,1.0,96870,POS_SHARE_H2,2025-12
2025-12-19,2,C014,110114,11,2.75,2.75,270460,POS_SHARE_H2,2025-12
2025-12-20,2,C014,110114,6,1.5,1.5,149270,POS_SHARE_H2,2025-12
2025-12-21,2,C014,110114,10,2.5,2.5,246600,POS_SHARE_H2,2025-12
2025-12-22,2,C014,110114,2,0.5,0.5,48960,POS_SHARE_H2,2025-12
2025-12-23,2,C014,110114,7,1.75,1.75,170160,POS_SHARE_H2,2025-12
2025-12-24,2,C014,110114,5,1.25,1.25,119840,POS_SHARE_H2,2025-12
2025-12-25,2,C014,110114,5,1.25,1.25,121760,POS_SHARE_H2,2025-12
2025-12-26,2,C014,110114,9,2.25,2.25,218930,POS_SHARE_H2,2025-12
2025-12-27,2,C014,110114,4,1.0,1.0,97700,POS_SHARE_H2,2025-12
2025-12-28,2,C014,110114,4,1.0,1.0,99730,POS_SHARE_H2,2025-12
2025-12-29,2,C014,110114,6,1.5,1.5,144350,POS_SHARE_H2,2025-12
2025-12-30,2,C014,110114,5,N/A,1.25,121370,POS_SHARE_H2,2025-12
2025-12-31,2,C014,110114,6,1.5,1.5,149270,POS_SHARE_H2,2025-12
2025-07-01,2,C014,110115,2,0.5,0.5,50320,POS_SHARE_H2,2025-07
2025-07-02,2,C014,110115,6,1.5,1.5,148370,POS_SHARE_H2,2025-07
2025-07-03,2,C014,110115,3,0.75,0.75,74580,POS_SHARE_H2,2025-07
2025-07-04,2,C014,110115,3,0.75,0.75,74320,POS_SHARE_H2,2025-07
2025-07-05,2,C014,110115,4,1.0,1.0,99370,POS_SHARE_H2,2025-07
2025-07-06,2,C014,110115,6,N/A,1.5,150970,POS_SHARE_H2,2025-07
2025-07-07,2,C014,110115,2,0.5,0.5,50140,POS_SHARE_H2,2025-07
2025-07-08,2,C014,110115,3,0.75,0.75,75320,POS_SHARE_H2,2025-07
2025-07-09,2,C014,110115,1,0.25,0.25,25210,POS_SHARE_H2,2025-07
2025-07-10,2,C014,110115,2,0.5,0.5,50100,POS_SHARE_H2,2025-07
2025-07-11,2,C014,110115,3,0.75,0.75,73440,POS_SHARE_H2,2025-07
2025-07-12,2,C014,110115,2,0.5,0.5,50620,POS_SHARE_H2,2025-07
2025-07-13,2,C014,110115,2,0.5,0.5,51380,POS_SHARE_H2,2025-07
2025-07-15,2,C014,110115,1,0.25,0.25,25150,POS_SHARE_H2,2025-07
2025-07-16,2,C014,110115,3,0.75,0.75,76360,POS_SHARE_H2,2025-07
2025-07-17,2,C014,110115,1,0.25,0.25,25610,POS_SHARE_H2,2025-07
2025-07-18,2,C014,110115,7,1.75,1.75,172050,POS_SHARE_H2,2025-07
2025-07-19,2,C014,110115,6,1.5,1.5,148510,POS_SHARE_H2,2025-07
2025-07-20,2,C014,110115,5,N/A,1.25,123500,POS_SHARE_H2,2025-07
2025-07-21,2,C014,110115,2,0.5,0.5,49770,POS_SHARE_H2,2025-07
2025-07-22,2,C014,110115,1,0.25,0.25,24930,POS_SHARE_H2,2025-07
2025-07-23,2,C014,110115,1,0.25,0.25,25600,POS_SHARE_H2,2025-07
2025-07-24,2,C014,110115,1,0.25,0.25,24580,POS_SHARE_H2,2025-07
2025-07-25,2,C014,110115,2,0.5,0.5,48950,POS_SHARE_H2,2025-07
2025-07-26,2,C014,110115,1,0.25,0.25,24600,POS_SHARE_H2,2025-07
2025-07-28,2,C014,110115,4,1.0,1.0,100220,POS_SHARE_H2,2025-07
2025-07-29,2,C014,110115,6,1.5,1.5,147800,POS_SHARE_H2,2025-07
2025-07-30,2,C014,110115,4,1.0,1.0,98350,POS_SHARE_H2,2025-07
2025-07-31,2,C014,110115,5,1.25,1.25,124910,POS_SHARE_H2,2025-07
2025-08-01,2,C014,110115,6,1.5,1.5,146750,POS_SHARE_H2,2025-08
2025-08-02,2,C014,110115,4,1.0,1.0,101340,POS_SHARE_H2,2025-08
2025-08-03,2,C014,110115,4,1.0,1.0,99740,POS_SHARE_H2,2025-08
2025-08-04,2,C014,110115,7,1.75,1.75,175620,POS_SHARE_H2,2025-08
2025-08-05,2,C014,110115,3,0.75,0.75,75530,POS_SHARE_H2,2025-08
2025-08-06,2,C014,110115,2,0.5,0.5,49170,POS_SHARE_H2,2025-08
2025-08-07,2,C014,110115,6,1.5,1.5,152680,POS_SHARE_H2,2025-08
2025-08-08,2,C014,110115,3,0.75,0.75,75420,POS_SHARE_H2,2025-08
2025-08-09,2,C014,110115,5,1.25,1.25,122480,POS_SHARE_H2,2025-08
2025-08-10,2,C014,110115,4,1.0,1.0,97940,POS_SHARE_H2,2025-08
2025-08-11,2,C014,110115,3,0.75,0.75,74810,POS_SHARE_H2,2025-08
2025-08-12,2,C014,110115,2,0.5,0.5,50730,POS_SHARE_H2,2025-08
2025-08-14,2,C014,110115,1,0.25,0.25,25630,POS_SHARE_H2,2025-08
2025-08-15,2,C014,110115,4,1.0,1.0,99560,POS_SHARE_H2,2025-08
2025-08-16,2,C014,110115,5,1.25,1.25,126730,POS_SHARE_H2,2025-08
2025-08-17,2,C014,110115,3,0.75,0.75,75920,POS_SHARE_H2,2025-08
2025-08-18,2,C014,110115,5,1.25,1.25,128430,POS_SHARE_H2,2025-08
2025-08-19,2,C014,110115,6,1.5,1.5,146910,POS_SHARE_H2,2025-08
2025-08-20,2,C014,110115,2,0.5,0.5,50470,POS_SHARE_H2,2025-08
2025-08-21,2,C014,110115,3,0.75,0.75,74210,POS_SHARE_H2,2025-08
2025-08-23,2,C014,110115,7,1.75,1.75,178070,POS_SHARE_H2,2025-08
2025-08-24,2,C014,110115,1,0.25,0.25,24840,POS_SHARE_H2,2025-08
2025-08-25,2,C014,110115,4,1.0,1.0,99060,POS_SHARE_H2,2025-08
2025-08-27,2,C014,110115,1,0.25,0.25,25380,POS_SHARE_H2,2025-08
2025-08-28,2,C014,110115,3,0.75,0.75,73720,POS_SHARE_H2,2025-08
2025-08-29,2,C014,110115,4,1.0,1.0,100370,POS_SHARE_H2,2025-08
2025-08-30,2,C014,110115,5,1.25,1.25,122850,POS_SHARE_H2,2025-08
2025-08-31,2,C014,110115,1,0.25,0.25,25310,POS_SHARE_H2,2025-08
2025-09-01,2,C014,110115,3,0.75,0.75,76640,POS_SHARE_H2,2025-09
2025-09-02,2,C014,110115,3,0.75,0.75,73820,POS_SHARE_H2,2025-09
2025-09-03,2,C014,110115,3,0.75,0.75,73900,POS_SHARE_H2,2025-09
2025-09-04,2,C014,110115,8,2.0,2.0,196340,POS_SHARE_H2,2025-09
2025-09-05,2,C014,110115,3,0.75,0.75,75040,POS_SHARE_H2,2025-09
2025-09-06,2,C014,110115,3,0.75,0.75,73630,POS_SHARE_H2,2025-09
2025-09-07,2,C014,110115,2,0.5,0.5,50530,POS_SHARE_H2,2025-09
2025-09-08,2,C014,110115,4,1.0,1.0,100850,POS_SHARE_H2,2025-09
2025-09-09,2,C014,110115,3,0.75,0.75,74770,POS_SHARE_H2,2025-09
2025-09-10,2,C014,110115,5,1.25,1.25,125990,POS_SHARE_H2,2025-09
2025-09-11,2,C014,110115,2,0.5,0.5,49850,POS_SHARE_H2,2025-09
2025-09-12,2,C014,110115,3,0.75,0.75,76130,POS_SHARE_H2,2025-09
2025-09-13,2,C014,110115,7,1.75,1.75,173390,POS_SHARE_H2,2025-09
2025-09-14,2,C014,110115,6,1.5,1.5,152300,POS_SHARE_H2,2025-09
2025-09-16,2,C014,110115,1,0.25,0.25,24590,POS_SHARE_H2,2025-09
2025-09-17,2,C014,110115,5,1.25,1.25,123290,POS_SHARE_H2,2025-09
2025-09-18,2,C014,110115,4,1.0,1.0,100870,POS_SHARE_H2,2025-09
2025-09-19,2,C014,110115,6,1.5,1.5,152640,POS_SHARE_H2,2025-09
2025-09-20,2,C014,110115,4,1.0,1.0,100680,POS_SHARE_H2,2025-09
2025-09-21,2,C014,110115,4,1.0,1.0,101200,POS_SHARE_H2,2025-09
2025-09-22,2,C014,110115,3,0.75,0.75,73480,POS_SHARE_H2,2025-09
2025-09-23,2,C014,110115,6,1.5,1.5,147950,POS_SHARE_H2,2025-09
2025-09-24,2,C014,110115,1,0.25,0.25,25000,POS_SHARE_H2,2025-09
2025-09-25,2,C014,110115,2,0.5,0.5,49780,POS_SHARE_H2,2025-09
2025-09-26,2,C014,110115,7,1.75,1.75,177700,POS_SHARE_H2,2025-09
2025-09-27,2,C014,110115,6,1.5,1.5,148830,POS_SHARE_H2,2025-09
2025-09-28,2,C014,110115,2,0.5,0.5,50240,POS_SHARE_H2,2025-09
2025-09-29,2,C014,110115,3,0.75,0.75,73990,POS_SHARE_H2,2025-09
2025-09-30,2,C014,110115,3,0.75,0.75,75450,POS_SHARE_H2,2025-09
2025-10-01,2,C014,110115,3,0.75,0.75,75290,POS_SHARE_H2,2025-10
2025-10-02,2,C014,110115,1,0.25,0.25,24600,POS_SHARE_H2,2025-10
2025-10-04,2,C014,110115,7,1.75,1.75,171360,POS_SHARE_H2,2025-10
2025-10-05,2,C014,110115,2,0.5,0.5,51170,POS_SHARE_H2,2025-10
2025-10-07,2,C014,110115,2,0.5,0.5,49730,POS_SHARE_H2,2025-10
2025-10-08,2,C014,110115,1,0.25,0.25,24630,POS_SHARE_H2,2025-10
2025-10-09,2,C014,110115,2,0.5,0.5,50860,POS_SHARE_H2,2025-10
2025-10-10,2,C014,110115,4,1.0,1.0,101780,POS_SHARE_H2,2025-10
2025-10-11,2,C014,110115,3,0.75,0.75,76030,POS_SHARE_H2,2025-10
2025-10-12,2,C014,110115,4,1.0,1.0,98980,POS_SHARE_H2,2025-10
2025-10-13,2,C014,110115,2,0.5,0.5,49880,POS_SHARE_H2,2025-10
2025-10-14,2,C014,110115,5,1.25,1.25,125620,POS_SHARE_H2,2025-10
2025-10-15,2,C014,110115,5,1.25,1.25,123310,POS_SHARE_H2,2025-10
2025-10-16,2,C014,110115,5,1.25,1.25,128350,POS_SHARE_H2,2025-10
2025-10-17,2,C014,110115,3,0.75,0.75,75020,POS_SHARE_H2,2025-10
2025-10-18,2,C014,110115,1,0.25,0.25,25310,POS_SHARE_H2,2025-10
2025-10-19,2,C014,110115,4,1.0,1.0,97820,POS_SHARE_H2,2025-10
2025-10-20,2,C014,110115,6,1.5,1.5,150700,POS_SHARE_H2,2025-10
2025-10-21,2,C014,110115,4,1.0,1.0,99960,POS_SHARE_H2,2025-10
2025-10-22,2,C014,110115,1,0.25,0.25,24670,POS_SHARE_H2,2025-10
2025-10-23,2,C014,110115,4,1.0,1.0,98550,POS_SHARE_H2,2025-10
2025-10-24,2,C014,110115,2,0.5,0.5,50640,POS_SHARE_H2,2025-10
2025-10-25,2,C014,110115,5,1.25,1.25,124490,POS_SHARE_H2,2025-10
2025-10-26,2,C014,110115,1,0.25,0.25,25230,POS_SHARE_H2,2025-10
2025-10-27,2,C014,110115,7,1.75,1.75,173650,POS_SHARE_H2,2025-10
2025-10-28,2,C014,110115,4,1.0,1.0,102270,POS_SHARE_H2,2025-10
2025-10-29,2,C014,110115,1,0.25,0.25,25160,POS_SHARE_H2,2025-10
2025-10-31,2,C014,110115,1,0.25,0.25,25580,POS_SHARE_H2,2025-10
2025-11-01,2,C014,110115,4,1.0,1.0,100860,POS_SHARE_H2,2025-11
2025-11-02,2,C014,110115,2,0.5,0.5,50910,POS_SHARE_H2,2025-11
2025-11-03,2,C014,110115,4,1.0,1.0,101580,POS_SHARE_H2,2025-11
2025-11-04,2,C014,110115,6,1.5,1.5,148920,POS_SHARE_H2,2025-11
2025-11-05,2,C014,110115,5,1.25,1.25,123780,POS_SHARE_H2,2025-11
2025-11-06,2,C014,110115,3,0.75,0.75,77070,POS_SHARE_H2,2025-11
2025-11-07,2,C014,110115,7,1.75,1.75,171680,POS_SHARE_H2,2025-11
2025-11-08,2,C014,110115,6,1.5,1.5,153120,POS_SHARE_H2,2025-11
2025-11-09,2,C014,110115,2,0.5,0.5,50570,POS_SHARE_H2,2025-11
2025-11-10,2,C014,110115,2,0.5,0.5,50940,POS_SHARE_H2,2025-11
2025-11-11,2,C014,110115,4,1.0,1.0,101310,POS_SHARE_H2,2025-11
2025-11-12,2,C014,110115,8,2.0,2.0,195880,POS_SHARE_H2,2025-11
2025-11-13,2,C014,110115,4,1.0,1.0,98380,POS_SHARE_H2,2025-11
2025-11-14,2,C014,110115,5,1.25,1.25,124950,POS_SHARE_H2,2025-11
2025-11-15,2,C014,110115,2,0.5,0.5,49000,POS_SHARE_H2,2025-11
2025-11-16,2,C014,110115,4,1.0,1.0,100300,POS_SHARE_H2,2025-11
2025-11-17,2,C014,110115,6,1.5,1.5,147810,POS_SHARE_H2,2025-11
2025-11-18,2,C014,110115,5,1.25,1.25,125280,POS_SHARE_H2,2025-11
2025-11-19,2,C014,110115,6,1.5,1.5,148910,POS_SHARE_H2,2025-11
2025-11-20,2,C014,110115,6,1.5,1.5,153450,POS_SHARE_H2,2025-11
2025-11-21,2,C014,110115,1,0.25,0.25,25190,POS_SHARE_H2,2025-11
2025-11-22,2,C014,110115,3,0.75,0.75,73420,POS_SHARE_H2,2025-11
2025-11-23,2,C014,110115,6,1.5,1.5,153050,POS_SHARE_H2,2025-11
2025-11-24,2,C014,110115,3,0.75,0.75,75770,POS_SHARE_H2,2025-11
2025-11-25,2,C014,110115,4,1.0,1.0,97910,POS_SHARE_H2,2025-11
2025-11-26,2,C014,110115,7,1.75,1.75,176730,POS_SHARE_H2,2025-11
2025-11-27,2,C014,110115,1,0.25,0.25,25210,POS_SHARE_H2,2025-11
2025-11-28,2,C014,110115,1,0.25,0.25,24520,POS_SHARE_H2,2025-11
2025-11-29,2,C014,110115,8,2.0,2.0,198290,POS_SHARE_H2,2025-11
2025-11-30,2,C014,110115,1,0.25,0.25,24580,POS_SHARE_H2,2025-11
2025-12-01,2,C014,110115,5,1.25,1.25,126850,POS_SHARE_H2,2025-12
2025-12-02,2,C014,110115,2,0.5,0.5,50470,POS_SHARE_H2,2025-12
2025-12-03,2,C014,110115,3,0.75,0.75,73560,POS_SHARE_H2,2025-12
2025-12-04,2,C014,110115,5,1.25,1.25,125910,POS_SHARE_H2,2025-12
2025-12-05,2,C014,110115,6,1.5,1.5,150100,POS_SHARE_H2,2025-12
2025-12-06,2,C014,110115,6,1.5,1.5,153760,POS_SHARE_H2,2025-12
2025-12-07,2,C014,110115,8,2.0,2.0,199870,POS_SHARE_H2,2025-12
2025-12-08,2,C014,110115,2,0.5,0.5,50830,POS_SHARE_H2,2025-12
2025-12-09,2,C014,110115,4,1.0,1.0,101590,POS_SHARE_H2,2025-12
2025-12-10,2,C014,110115,1,0.25,0.25,24470,POS_SHARE_H2,2025-12
2025-12-11,2,C014,110115,6,1.5,1.5,152060,POS_SHARE_H2,2025-12
2025-12-12,2,C014,110115,5,1.25,1.25,123740,POS_SHARE_H2,2025-12
2025-12-13,2,C014,110115,7,1.75,1.75,171780,POS_SHARE_H2,2025-12
2025-12-14,2,C014,110115,6,1.5,1.5,153360,POS_SHARE_H2,2025-12
2025-12-15,2,C014,110115,2,0.5,0.5,50180,POS_SHARE_H2,2025-12
2025-12-16,2,C014,110115,2,0.5,0.5,49670,POS_SHARE_H2,2025-12
2025-12-17,2,C014,110115,4,1.0,1.0,102520,POS_SHARE_H2,2025-12
2025-12-18,2,C014,110115,2,0.5,0.5,51330,POS_SHARE_H2,2025-12
2025-12-19,2,C014,110115,5,1.25,1.25,127920,POS_SHARE_H2,2025-12
2025-12-20,2,C014,110115,5,1.25,1.25,123710,POS_SHARE_H2,2025-12
2025-12-21,2,C014,110115,4,1.0,1.0,98710,POS_SHARE_H2,2025-12
2025-12-22,2,C014,110115,5,1.25,1.25,126110,POS_SHARE_H2,2025-12
2025-12-23,2,C014,110115,4,1.0,1.0,102170,POS_SHARE_H2,2025-12
2025-12-24,2,C014,110115,2,0.5,0.5,51390,POS_SHARE_H2,2025-12
2025-12-25,2,C014,110115,6,1.5,1.5,153340,POS_SHARE_H2,2025-12
2025-12-26,2,C014,110115,9,2.25,2.25,224270,POS_SHARE_H2,2025-12
2025-12-27,2,C014,110115,4,1.0,1.0,102110,POS_SHARE_H2,2025-12
2025-12-28,2,C014,110115,2,0.5,0.5,50960,POS_SHARE_H2,2025-12
2025-12-29,2,C014,110115,5,1.25,1.25,127210,POS_SHARE_H2,2025-12
2025-12-30,2,C014,110115,7,1.75,1.75,174010,POS_SHARE_H2,2025-12
2025-12-31,2,C014,110115,5,1.25,1.25,128190,POS_SHARE_H2,2025-12
2025-07-01,2,C014,120101,9,2.25,2.25,90890,POS_SHARE_H2,2025-07
2025-07-02,2,C014,120101,7,1.75,1.75,69840,POS_SHARE_H2,2025-07
2025-07-03,2,C014,120101,9,2.25,2.25,90540,POS_SHARE_H2,2025-07
2025-07-04,2,C014,120101,7,1.75,1.75,70320,POS_SHARE_H2,2025-07
2025-07-05,2,C014,120101,10,2.5,2.5,101540,POS_SHARE_H2,2025-07
2025-07-06,2,C014,120101,8,2.0,2.0,80900,POS_SHARE_H2,2025-07
2025-07-07,2,C014,120101,12,3.0,3.0,120450,POS_SHARE_H2,2025-07
2025-07-08,2,C014,120101,10,2.5,2.5,98490,POS_SHARE_H2,2025-07
2025-07-09,2,C014,120101,6,1.5,1.5,61570,POS_SHARE_H2,2025-07
2025-07-10,2,C014,120101,12,3.0,3.0,119700,POS_SHARE_H2,2025-07
2025-07-11,2,C014,120101,9,2.25,2.25,92600,POS_SHARE_H2,2025-07
2025-07-12,2,C014,120101,13,3.25,3.25,132730,POS_SHARE_H2,2025-07
2025-07-13,2,C014,120101,21,5.25,5.25,216950,POS_SHARE_H2,2025-07
2025-07-14,2,C014,120101,11,2.75,2.75,110020,POS_SHARE_H2,2025-07
2025-07-15,2,C014,120101,9,2.25,2.25,91810,POS_SHARE_H2,2025-07
2025-07-16,2,C014,120101,12,3.0,3.0,123010,POS_SHARE_H2,2025-07
2025-07-17,2,C014,120101,7,1.75,1.75,71300,POS_SHARE_H2,2025-07
2025-07-18,2,C014,120101,17,4.25,4.25,174010,POS_SHARE_H2,2025-07
2025-07-19,2,C014,120101,8,2.0,2.0,79800,POS_SHARE_H2,2025-07
2025-07-20,2,C014,120101,6,1.5,1.5,61790,POS_SHARE_H2,2025-07
2025-07-21,2,C014,120101,8,2.0,2.0,81430,POS_SHARE_H2,2025-07
2025-07-22,2,C014,120101,4,1.0,1.0,40720,POS_SHARE_H2,2025-07
2025-07-23,2,C014,120101,10,2.5,2.5,100730,POS_SHARE_H2,2025-07
2025-07-24,2,C014,120101,9,2.25,2.25,88790,POS_SHARE_H2,2025-07
2025-07-25,2,C014,120101,12,3.0,3.0,120540,POS_SHARE_H2,2025-07
2025-07-26,2,C014,120101,10,2.5,2.5,100320,POS_SHARE_H2,2025-07
2025-07-27,2,C014,120101,7,1.75,1.75,69880,POS_SHARE_H2,2025-07
2025-07-28,2,C014,120101,6,1.5,1.5,59710,POS_SHARE_H2,2025-07
2025-07-29,2,C014,120101,8,2.0,2.0,81460,POS_SHARE_H2,2025-07
2025-07-30,2,C014,120101,13,3.25,3.25,131910,POS_SHARE_H2,2025-07
2025-07-31,2,C014,120101,8,2.0,2.0,79160,POS_SHARE_H2,2025-07
2025-08-01,2,C014,120101,9,2.25,2.25,89490,POS_SHARE_H2,2025-08
2025-08-02,2,C014,120101,11,2.75,2.75,112200,POS_SHARE_H2,2025-08
2025-08-03,2,C014,120101,10,2.5,2.5,100290,POS_SHARE_H2,2025-08
2025-08-04,2,C014,120101,6,1.5,1.5,60570,POS_SHARE_H2,2025-08
2025-08-05,2,C014,120101,7,1.75,1.75,71020,POS_SHARE_H2,2025-08
2025-08-06,2,C014,120101,13,3.25,3.25,131640,POS_SHARE_H2,2025-08
2025-08-07,2,C014,120101,8,2.0,2.0,78900,POS_SHARE_H2,2025-08
2025-08-08,2,C014,120101,9,2.25,2.25,92090,POS_SHARE_H2,2025-08
2025-08-09,2,C014,120101,16,4.0,4.0,162390,POS_SHARE_H2,2025-08
2025-08-10,2,C014,120101,6,1.5,1.5,59260,POS_SHARE_H2,2025-08
2025-08-11,2,C014,120101,7,1.75,1.75,72100,POS_SHARE_H2,2025-08
2025-08-12,2,C014,120101,7,1.75,1.75,72010,POS_SHARE_H2,2025-08
2025-08-13,2,C014,120101,11,2.75,2.75,110880,POS_SHARE_H2,2025-08
2025-08-14,2,C014,120101,14,3.5,3.5,144320,POS_SHARE_H2,2025-08
2025-08-15,2,C014,120101,14,3.5,3.5,139910,POS_SHARE_H2,2025-08
2025-08-16,2,C014,120101,7,1.75,1.75,71220,POS_SHARE_H2,2025-08
2025-08-17,2,C014,120101,20,5.0,5.0,204080,POS_SHARE_H2,2025-08
2025-08-18,2,C014,120101,13,3.25,3.25,127900,POS_SHARE_H2,2025-08
2025-08-19,2,C014,120101,9,2.25,2.25,91810,POS_SHARE_H2,2025-08
2025-08-20,2,C014,120101,10,2.5,2.5,98810,POS_SHARE_H2,2025-08
2025-08-21,2,C014,120101,11,2.75,2.75,108780,POS_SHARE_H2,2025-08
2025-08-22,2,C014,120101,6,1.5,1.5,60740,POS_SHARE_H2,2025-08
2025-08-23,2,C014,120101,11,2.75,2.75,112160,POS_SHARE_H2,2025-08
2025-08-24,2,C014,120101,7,1.75,1.75,72230,POS_SHARE_H2,2025-08
2025-08-25,2,C014,120101,3,0.75,0.75,30380,POS_SHARE_H2,2025-08
2025-08-26,2,C014,120101,9,2.25,2.25,90120,POS_SHARE_H2,2025-08
2025-08-27,2,C014,120101,13,3.25,3.25,128750,POS_SHARE_H2,2025-08
2025-08-28,2,C014,120101,11,2.75,2.75,113400,POS_SHARE_H2,2025-08
2025-08-29,2,C014,120101,12,3.0,3.0,120600,POS_SHARE_H2,2025-08
2025-08-30,2,C014,120101,6,1.5,1.5,61080,POS_SHARE_H2,2025-08
2025-08-31,2,C014,120101,8,2.0,2.0,82400,POS_SHARE_H2,2025-08
2025-09-01,2,C014,120101,8,2.0,2.0,78830,POS_SHARE_H2,2025-09
2025-09-02,2,C014,120101,8,2.0,2.0,79880,POS_SHARE_H2,2025-09
2025-09-03,2,C014,120101,5,1.25,1.25,50490,POS_SHARE_H2,2025-09
2025-09-04,2,C014,120101,7,1.75,1.75,69550,POS_SHARE_H2,2025-09
2025-09-05,2,C014,120101,10,2.5,2.5,102620,POS_SHARE_H2,2025-09
2025-09-06,2,C014,120101,10,2.5,2.5,102140,POS_SHARE_H2,2025-09
2025-09-07,2,C014,120101,6,1.5,1.5,59430,POS_SHARE_H2,2025-09
2025-09-08,2,C014,120101,8,2.0,2.0,81250,POS_SHARE_H2,2025-09
2025-09-09,2,C014,120101,5,1.25,1.25,49990,POS_SHARE_H2,2025-09
2025-09-10,2,C014,120101,5,1.25,1.25,51320,POS_SHARE_H2,2025-09
2025-09-11,2,C014,120101,6,1.5,1.5,61010,POS_SHARE_H2,2025-09
2025-09-12,2,C014,120101,7,1.75,1.75,69810,POS_SHARE_H2,2025-09
